datetime,t_air,t_soil,t_dew,P_part_water,rel_hum,satur_def,P_atm,precip,wind_dir,wind_speed,shower,snow,fog,strong_wind
2012-11-29 15:00:00,10.6,8.0,9.0,11.4,90,1.3,1021.5,0.0,130,3,0,0,0,0
2012-11-29 18:00:00,8.4,7.0,5.0,8.7,80,2.3,1023.4,0.0,140,3,0,0,0,0
2012-11-29 21:00:00,9.2,7.0,5.6,9.1,78,2.5,1022.6,0.0,140,3,0,0,0,0
2012-11-30 00:00:00,6.3,7.0,4.9,8.67,91,0.87,1020.9,0.0,270,1,0,0,0,0
2012-11-30 03:00:00,5.2,6.0,4.3,8.28,94,0.56,1021.1,0.0,320,1,0,0,0,0
2012-11-30 06:00:00,6.3,8.0,4.7,8.53,89,1.01,1022.6,0.0,300,1,0,0,0,0
2012-11-30 09:00:00,11.8,19.0,8.5,11.1,81,2.7,1021.9,0.0,100,2,0,0,0,0
2012-11-30 12:00:00,11.6,15.0,8.0,10.7,78,3.0,1021.0,0.0,110,3,0,0,0,0
2012-11-30 15:00:00,10.5,8.0,8.9,11.4,90,1.3,1021.9,0.0,120,3,0,0,0,0
2012-11-30 18:00:00,10.2,7.0,8.1,10.8,87,1.6,1021.5,0.0,120,2,0,0,0,0
2012-11-30 21:00:00,6.1,7.0,5.0,8.69,92,0.72,1021.6,0.0,310,1,0,0,0,0
2012-12-01 00:00:00,6.8,7.0,5.7,9.14,93,0.74,1023.5,0.0,300,2,0,0,0,0
2012-12-01 03:00:00,3.1,2.0,2.1,7.1,93,0.53,1023.6,0.0,270,1,0,0,0,0
2012-12-01 06:00:00,5.3,8.0,4.1,8.2,92,0.7,1024.4,0.0,0,0,0,0,0,0
2012-12-01 09:00:00,12.4,18.0,8.4,11.0,76,3.4,1023.0,0.0,130,4,0,0,0,0
2012-12-01 12:00:00,11.2,13.0,8.8,11.3,85,2.0,1021.4,0.0,120,4,0,0,0,0
2012-12-01 15:00:00,10.0,9.0,8.4,11.0,89,1.3,1021.5,0.0,140,3,0,0,0,0
2012-12-01 18:00:00,10.3,7.0,8.2,10.9,87,1.6,1022.5,0.0,140,2,0,0,0,0
2012-12-01 21:00:00,6.1,6.0,5.2,8.83,94,0.58,1023.4,0.0,270,1,0,0,0,0
2012-12-02 00:00:00,8.9,9.0,8.1,10.8,95,0.6,1019.8,0.0,140,4,0,0,0,0
2012-12-02 03:00:00,8.1,8.0,7.4,10.3,95,0.5,1019.7,0.0,140,4,0,0,0,0
2012-12-02 06:00:00,9.5,10.0,7.6,10.4,88,1.5,1020.2,0.0,130,4,0,0,0,0
2012-12-02 09:00:00,11.7,19.0,8.5,11.1,81,2.6,1019.5,0.0,140,3,0,0,0,0
2012-12-02 12:00:00,12.1,16.0,9.2,11.6,82,2.5,1018.7,0.0,120,4,0,0,0,0
2012-12-02 15:00:00,9.3,8.0,8.2,10.9,93,0.8,1021.4,0.0,290,2,0,0,0,0
2012-12-02 18:00:00,9.6,8.0,8.4,11.0,92,0.9,1021.0,0.0,140,3,0,0,0,0
2012-12-02 21:00:00,6.1,8.0,5.2,8.83,94,0.58,1021.5,0.0,250,1,0,0,0,0
2012-12-03 00:00:00,3.2,2.0,3.0,7.55,98,0.13,1020.1,0.0,290,1,0,0,1,0
2012-12-03 03:00:00,3.4,4.0,3.4,7.79,100,0.0,1020.1,0.0,280,1,0,0,1,0
2012-12-03 06:00:00,7.9,8.0,7.9,10.6,100,0.0,1018.5,0.0,130,2,0,0,0,0
2012-12-03 09:00:00,9.7,14.0,7.1,10.1,84,1.9,1014.9,0.0,130,5,0,0,0,0
2012-12-03 12:00:00,9.9,11.0,7.8,10.6,87,1.6,1010.3,0.0,130,8,0,0,0,1
2012-12-03 15:00:00,10.3,8.0,8.2,10.9,87,1.6,1006.7,0.0,120,8,0,0,0,1
2012-12-03 18:00:00,7.6,6.0,6.5,9.7,92,0.7,1021.4,0.0,310,1,0,0,0,0
2012-12-03 21:00:00,4.7,4.0,3.7,7.98,93,0.56,1020.5,0.0,0,0,0,0,1,0
2012-12-04 00:00:00,6.5,7.0,5.4,8.95,93,0.72,1003.8,0.0,280,5,0,0,0,0
2012-12-04 03:00:00,7.1,6.0,4.8,8.6,85,1.5,1003.6,0.0,290,5,0,0,0,0
2012-12-04 06:00:00,7.1,7.0,4.6,8.5,84,1.6,1004.5,0.0,310,2,0,0,0,0
2012-12-04 09:00:00,9.7,13.0,4.8,8.6,72,3.4,1003.5,0.0,290,4,0,0,0,0
2012-12-04 12:00:00,11.4,12.0,6.1,9.4,70,4.1,1003.4,0.0,300,3,0,0,0,0
2012-12-04 15:00:00,9.1,7.0,6.1,9.4,81,2.2,1004.0,0.0,320,1,0,0,0,0
2012-12-04 18:00:00,10.7,10.0,9.0,11.5,89,1.4,1005.6,0.0,140,3,0,0,0,0
2012-12-04 21:00:00,7.3,8.0,6.2,9.5,92,0.7,1003.6,0.0,310,2,0,0,0,0
2012-12-05 00:00:00,6.2,5.0,4.8,8.61,91,0.87,1004.9,0.0,280,1,0,0,0,0
2012-12-05 03:00:00,5.1,3.0,3.9,8.08,92,0.7,1005.3,0.0,290,1,0,0,1,0
2012-12-05 06:00:00,8.4,8.0,7.3,10.2,93,0.8,1006.8,0.0,300,1,0,0,0,0
2012-12-05 09:00:00,9.7,11.0,7.8,10.6,88,1.4,1006.9,0.0,300,3,0,0,0,0
2012-12-05 12:00:00,10.5,12.0,7.8,10.6,83,2.1,1008.1,0.0,310,5,0,0,0,0
2012-12-05 15:00:00,9.6,9.0,7.6,10.4,87,1.5,1009.6,0.0,340,4,0,0,0,0
2012-12-05 18:00:00,7.7,5.0,5.8,9.2,88,1.3,1004.9,0.0,300,1,0,0,0,0
2012-12-05 21:00:00,8.5,6.0,5.9,9.3,84,1.8,1004.9,0.0,280,1,0,0,0,0
2012-12-06 00:00:00,7.0,8.0,6.1,9.4,94,0.6,1010.8,0.0,310,2,0,0,0,0
2012-12-06 03:00:00,6.8,7.0,6.4,9.58,97,0.3,1011.0,6.3,310,2,0,0,0,0
2012-12-06 06:00:00,6.1,7.0,5.6,9.12,97,0.29,1012.1,0.0,300,1,0,0,0,0
2012-12-06 09:00:00,6.3,8.0,5.9,9.25,97,0.29,1011.2,0.0,300,2,0,0,0,0
2012-12-06 12:00:00,6.6,8.0,5.9,9.3,96,0.44,1010.3,0.0,330,1,0,0,0,0
2012-12-06 15:00:00,6.4,7.0,6.0,9.32,97,0.29,1011.6,20.8,310,1,0,0,0,0
2012-12-06 18:00:00,8.3,8.0,6.8,9.9,91,1.0,1010.7,0.0,290,2,0,0,0,0
2012-12-06 21:00:00,7.7,8.0,6.8,9.9,94,0.6,1010.7,0.0,300,3,0,0,0,0
2012-12-07 00:00:00,5.2,5.0,4.7,8.56,97,0.28,1013.4,0.0,290,1,0,0,0,0
2012-12-07 03:00:00,5.3,5.0,4.8,8.62,97,0.28,1014.5,0.5,320,1,0,0,0,0
2012-12-07 06:00:00,7.6,6.0,6.2,9.5,91,0.9,1013.4,0.0,140,1,0,0,0,0
2012-12-07 09:00:00,10.0,16.0,6.8,9.9,80,2.4,1014.6,0.0,160,1,0,0,0,0
2012-12-07 12:00:00,11.4,15.0,8.4,11.0,81,2.5,1014.7,0.0,140,3,0,0,0,0
2012-12-07 15:00:00,10.0,8.0,8.4,11.0,89,1.3,1015.3,0.0,170,3,0,0,0,0
2012-12-07 18:00:00,6.1,7.0,5.6,9.12,97,0.29,1012.3,0.0,330,1,0,0,0,0
2012-12-07 21:00:00,5.7,6.0,5.2,8.87,97,0.28,1013.0,0.0,300,1,0,0,0,0
2012-12-08 00:00:00,9.9,7.0,6.7,9.8,81,2.4,1013.1,0.0,140,5,0,0,0,0
2012-12-08 03:00:00,10.1,9.0,7.1,10.1,82,2.3,1013.9,0.0,140,1,0,0,0,0
2012-12-08 06:00:00,7.9,9.0,5.9,9.3,88,1.3,1014.4,0.0,300,1,0,0,0,0
2012-12-08 09:00:00,10.7,12.0,8.6,11.2,87,1.7,1013.6,0.0,300,1,0,0,0,0
2012-12-08 12:00:00,11.4,12.0,10.0,12.3,91,1.2,1013.7,0.0,310,2,0,0,0,0
2012-12-08 15:00:00,8.7,9.0,7.7,10.5,93,0.7,1017.6,0.0,310,7,0,0,0,0
2012-12-08 18:00:00,10.2,9.0,8.0,10.7,86,1.7,1014.0,0.0,150,6,0,0,0,0
2012-12-08 21:00:00,9.8,7.0,6.8,9.9,82,2.2,1013.3,0.0,130,6,0,0,0,0
2012-12-09 00:00:00,7.1,7.0,4.1,8.2,81,1.9,1025.6,0.0,300,9,0,0,0,1
2012-12-09 03:00:00,4.9,5.0,2.2,7.14,82,1.52,1026.6,0.0,310,8,0,0,0,1
2012-12-09 06:00:00,5.3,6.0,2.1,7.09,80,1.81,1028.1,0.0,310,7,0,0,0,0
2012-12-09 09:00:00,5.8,8.0,0.4,6.28,68,2.94,1027.3,0.0,310,6,0,0,0,0
2012-12-09 12:00:00,5.8,7.0,1.3,6.69,73,2.53,1027.0,0.0,330,6,0,0,0,0
2012-12-09 15:00:00,3.1,3.0,0.7,6.44,84,1.19,1027.5,0.0,280,4,0,0,0,0
2012-12-09 18:00:00,8.5,8.0,5.0,8.7,78,2.4,1020.5,0.0,310,8,0,0,0,1
2012-12-09 21:00:00,9.2,8.0,5.1,8.8,76,2.8,1022.6,0.0,310,7,0,0,0,0
2012-12-10 00:00:00,4.1,4.0,0.4,6.3,77,1.89,1026.5,0.0,290,3,0,0,0,0
2012-12-10 03:00:00,4.1,5.0,1.3,6.7,82,1.49,1026.2,0.0,300,2,0,0,0,0
2012-12-10 06:00:00,4.7,6.0,2.5,7.3,85,1.24,1026.1,0.0,300,1,0,0,0,0
2012-12-10 09:00:00,5.6,8.0,4.4,8.38,92,0.71,1024.5,0.0,300,1,0,0,0,0
2012-12-10 12:00:00,5.9,7.0,5.0,8.71,94,0.57,1023.1,0.0,290,1,0,0,0,0
2012-12-10 15:00:00,6.9,6.0,6.2,9.5,96,0.44,1022.3,1.8,150,1,0,0,0,0
2012-12-10 18:00:00,2.9,3.0,0.2,6.21,83,1.31,1027.5,0.0,280,4,0,0,0,0
2012-12-10 21:00:00,3.3,4.0,0.7,6.41,83,1.33,1027.1,0.0,280,3,0,0,0,0
2012-12-11 00:00:00,7.8,7.0,5.8,9.2,87,1.4,1019.9,0.0,110,5,0,0,0,0
2012-12-11 03:00:00,7.4,6.0,5.8,9.2,90,1.1,1019.0,2.3,110,5,0,0,0,0
2012-12-11 06:00:00,7.5,7.0,4.8,8.6,83,1.8,1019.2,0.0,120,5,0,0,0,0
2012-12-11 09:00:00,7.2,7.0,4.6,8.5,84,1.7,1018.6,0.0,140,2,0,0,0,0
2012-12-11 12:00:00,7.8,9.0,6.1,9.4,89,1.2,1017.9,0.0,120,3,0,0,0,0
2012-12-11 15:00:00,7.4,7.0,5.8,9.2,90,1.1,1019.0,4.0,130,2,0,0,0,0
2012-12-11 18:00:00,7.9,7.0,6.1,9.4,89,1.2,1021.9,0.0,110,5,0,0,0,0
2012-12-11 21:00:00,7.5,7.0,6.2,9.5,91,0.9,1020.9,0.0,110,6,0,0,0,0
2012-12-12 00:00:00,8.0,7.0,7.0,10.0,93,0.7,1021.3,0.0,110,6,0,0,0,0
2012-12-12 03:00:00,8.1,8.0,7.4,10.3,95,0.5,1022.5,5.0,120,6,0,0,0,0
2012-12-12 06:00:00,8.7,8.0,7.3,10.2,90,1.0,1024.2,0.0,110,4,0,0,0,0
2012-12-12 09:00:00,9.1,11.0,7.1,10.1,88,1.5,1024.3,0.0,120,7,0,0,0,0
2012-12-12 12:00:00,8.5,9.0,7.7,10.5,94,0.6,1024.6,0.0,120,7,0,0,0,0
2012-12-12 15:00:00,7.9,8.0,6.5,9.7,92,0.9,1026.0,0.8,110,7,0,0,0,0
2012-12-12 18:00:00,6.9,7.0,5.6,9.06,91,0.88,1020.2,0.0,130,2,0,0,0,0
2012-12-12 21:00:00,7.2,6.0,6.1,9.4,92,0.8,1020.9,0.0,120,3,0,0,0,0
2012-12-13 00:00:00,8.0,7.0,6.7,9.8,92,0.9,1025.6,0.0,110,8,0,0,0,1
2012-12-13 03:00:00,8.1,8.0,7.0,10.0,93,0.8,1024.6,1.8,110,7,0,0,0,0
2012-12-13 06:00:00,8.0,8.0,7.1,10.1,94,0.6,1024.6,0.0,110,9,0,0,0,1
2012-12-13 09:00:00,8.2,8.0,6.4,9.6,89,1.3,1023.9,0.0,120,8,0,0,0,1
2012-12-13 12:00:00,7.6,7.0,6.1,9.4,90,1.0,1024.2,0.0,120,7,0,0,0,0
2012-12-13 15:00:00,6.8,6.0,5.5,9.0,91,0.88,1025.5,0.6,110,7,0,0,0,0
2012-12-13 18:00:00,8.0,8.0,6.7,9.8,92,0.9,1026.6,0.0,110,7,0,0,0,0
2012-12-13 21:00:00,8.3,7.0,5.9,9.3,85,1.6,1026.6,0.0,110,6,0,0,0,0
2012-12-14 00:00:00,5.1,5.0,3.7,7.94,90,0.84,1027.2,0.0,110,9,0,0,0,1
2012-12-14 03:00:00,5.0,5.0,3.3,7.74,89,0.98,1028.6,0.0,110,9,0,0,0,1
2012-12-14 06:00:00,4.3,4.0,2.8,7.48,90,0.82,1030.5,0.0,110,7,0,0,0,0
2012-12-14 09:00:00,4.3,4.0,1.5,6.8,82,1.5,1031.5,0.0,110,7,0,0,0,0
2012-12-14 12:00:00,3.7,4.0,1.7,6.88,86,1.08,1032.6,0.0,120,7,0,0,0,0
2012-12-14 15:00:00,3.2,3.0,0.8,6.49,85,1.19,1034.8,2.9,120,7,0,0,0,0
2012-12-14 18:00:00,6.4,6.0,4.3,8.31,86,1.3,1026.1,0.0,110,8,0,0,0,1
2012-12-14 21:00:00,5.9,6.0,4.0,8.14,88,1.14,1026.2,0.0,120,9,0,0,0,1
2012-12-15 00:00:00,2.7,2.0,0.3,6.24,84,1.17,1037.0,0.0,110,7,0,0,0,0
2012-12-15 03:00:00,1.8,2.0,0.2,6.18,89,0.77,1037.3,5.3,100,7,0,1,0,0
2012-12-15 06:00:00,1.7,1.0,-0.5,5.88,85,1.02,1038.7,0.0,140,7,0,0,0,0
2012-12-15 09:00:00,1.6,2.0,-0.9,5.71,83,1.14,1038.4,0.0,110,6,0,0,0,0
2012-12-15 12:00:00,1.3,2.0,-0.9,5.7,85,1.01,1038.0,0.0,130,6,0,0,0,0
2012-12-15 15:00:00,1.1,1.0,-1.8,5.36,81,1.25,1038.9,1.5,110,6,0,0,0,0
2012-12-15 18:00:00,2.8,3.0,1.5,6.81,91,0.66,1035.8,0.0,140,4,0,0,0,0
2012-12-15 21:00:00,2.6,3.0,1.3,6.71,91,0.65,1036.6,0.0,120,7,0,0,0,0
2012-12-16 00:00:00,0.4,0.0,-0.7,5.79,92,0.5,1037.6,0.0,110,6,0,1,0,0
2012-12-16 03:00:00,-0.3,-0.0,-0.9,5.73,96,0.25,1036.8,3.6,140,8,0,0,0,1
2012-12-16 06:00:00,-0.8,-1.0,-1.5,5.48,95,0.28,1037.0,0.0,140,5,0,1,0,0
2012-12-16 09:00:00,-0.5,-0.0,-1.4,5.51,94,0.38,1035.7,0.0,140,5,0,1,0,0
2012-12-16 12:00:00,-0.5,-0.0,-1.1,5.62,95,0.27,1034.4,0.0,140,4,0,0,0,0
2012-12-16 15:00:00,-0.6,-1.0,-1.0,5.69,97,0.16,1034.1,14.1,140,3,0,1,0,0
2012-12-16 18:00:00,0.8,0.0,-2.5,5.1,79,1.37,1038.9,0.0,120,6,0,0,0,0
2012-12-16 21:00:00,0.8,0.0,-2.5,5.1,79,1.37,1038.6,0.0,130,6,0,1,0,0
2012-12-17 00:00:00,-2.9,-3.0,-3.6,4.69,95,0.24,1031.5,0.0,230,1,0,0,0,0
2012-12-17 03:00:00,-8.0,-11.0,-9.4,3.0,90,0.35,1030.9,7.0,270,1,0,1,0,0
2012-12-17 06:00:00,-6.4,-5.0,-7.6,3.46,91,0.33,1031.1,0.0,0,0,0,0,0,0
2012-12-17 09:00:00,-1.0,0.0,-2.3,5.16,91,0.52,1030.2,0.0,240,1,0,0,0,0
2012-12-17 12:00:00,-2.0,1.0,-4.1,4.5,85,0.77,1029.9,0.0,310,1,0,0,0,0
2012-12-17 15:00:00,-5.8,-8.0,-6.5,3.75,94,0.22,1030.6,1.7,0,0,0,1,0,0
2012-12-17 18:00:00,-0.6,-1.0,-1.0,5.69,97,0.16,1033.3,0.0,130,3,0,1,0,0
2012-12-17 21:00:00,-0.9,-2.0,-1.6,5.44,95,0.28,1032.3,0.0,160,2,0,0,0,0
2012-12-18 00:00:00,-0.6,-1.0,-1.2,5.58,95,0.27,1030.5,0.0,150,4,0,0,0,0
2012-12-18 03:00:00,0.1,-0.0,-1.0,5.68,92,0.47,1029.3,3.6,140,3,0,0,0,0
2012-12-18 06:00:00,1.3,0.0,-0.1,6.07,90,0.64,1029.4,0.0,110,6,0,0,0,0
2012-12-18 09:00:00,3.1,1.0,-0.4,5.92,78,1.71,1026.9,0.0,130,8,0,0,0,1
2012-12-18 12:00:00,2.4,-0.0,-0.6,5.83,80,1.43,1026.8,0.0,130,9,0,0,0,1
2012-12-18 15:00:00,2.5,-0.0,1.5,6.79,93,0.52,1028.6,0.0,120,7,0,1,0,0
2012-12-18 18:00:00,-0.7,-2.0,-1.7,5.41,93,0.39,1030.7,0.0,130,2,0,1,0,0
2012-12-18 21:00:00,-0.5,-1.0,-1.1,5.62,95,0.27,1030.3,0.0,130,4,0,0,0,0
2012-12-19 00:00:00,3.1,0.0,2.3,7.23,95,0.4,1028.0,0.0,130,5,0,0,0,0
2012-12-19 03:00:00,3.2,1.0,2.7,7.41,96,0.27,1027.5,6.8,130,3,0,0,0,0
2012-12-19 06:00:00,4.2,1.0,3.7,7.97,97,0.27,1027.7,0.0,110,4,0,0,0,0
2012-12-19 09:00:00,-0.3,-0.0,-0.6,5.85,98,0.13,1027.0,0.0,320,2,0,0,0,0
2012-12-19 12:00:00,0.1,0.0,-0.2,6.03,98,0.12,1025.5,0.0,340,1,0,0,0,0
2012-12-19 15:00:00,0.2,0.0,-0.1,6.07,98,0.13,1024.6,9.0,140,1,0,0,0,0
2012-12-19 18:00:00,2.6,-0.0,1.6,6.84,93,0.55,1029.5,0.0,130,7,0,0,0,0
2012-12-19 21:00:00,2.2,-0.0,1.2,6.64,93,0.52,1028.8,0.0,130,5,0,0,0,0
2012-12-20 00:00:00,3.8,4.0,3.6,7.88,98,0.13,1022.2,0.0,120,5,0,0,0,0
2012-12-20 03:00:00,4.0,4.0,3.8,7.99,98,0.14,1021.5,12.6,110,5,0,0,0,0
2012-12-20 06:00:00,3.7,4.0,3.5,7.82,98,0.14,1021.8,0.0,110,2,0,0,1,0
2012-12-20 09:00:00,2.7,5.0,2.4,7.28,98,0.13,1020.8,0.0,320,2,0,0,0,0
2012-12-20 12:00:00,0.6,2.0,0.1,6.13,96,0.25,1019.6,0.0,280,3,0,0,0,0
2012-12-20 15:00:00,0.4,2.0,-0.2,6.04,96,0.25,1018.6,7.1,290,2,0,0,0,0
2012-12-20 18:00:00,3.5,3.0,3.3,7.71,98,0.14,1022.9,0.0,120,4,0,0,0,0
2012-12-20 21:00:00,4.0,4.0,3.8,7.99,98,0.14,1022.2,0.0,130,7,0,0,0,0
2012-12-21 00:00:00,0.2,1.0,-0.7,5.82,94,0.38,1014.5,0.0,280,3,0,0,0,0
2012-12-21 03:00:00,0.5,1.0,-0.1,6.08,96,0.25,1014.1,7.3,300,3,0,0,0,0
2012-12-21 06:00:00,0.9,1.0,0.1,6.14,94,0.38,1014.3,0.0,290,4,0,0,0,0
2012-12-21 09:00:00,0.8,2.0,-1.2,5.6,87,0.87,1013.3,0.0,310,7,0,0,0,0
2012-12-21 12:00:00,-0.8,0.0,-2.9,4.92,85,0.84,1013.7,0.0,300,6,0,1,0,0
2012-12-21 15:00:00,-3.0,-2.0,-4.3,4.43,90,0.47,1015.4,1.5,290,6,0,0,0,0
2012-12-21 18:00:00,0.4,1.0,-0.2,6.04,96,0.25,1017.9,0.0,280,2,0,0,0,0
2012-12-21 21:00:00,0.2,1.0,-0.7,5.82,94,0.38,1016.3,0.0,280,2,0,0,0,0
2012-12-22 00:00:00,-6.0,-4.0,-7.9,3.38,86,0.53,1017.8,0.0,300,5,0,0,0,0
2012-12-22 03:00:00,-6.0,-5.0,-8.7,3.18,81,0.73,1017.8,0.0,300,6,0,0,0,0
2012-12-22 06:00:00,-7.4,-6.0,-10.8,2.68,76,0.83,1020.6,0.0,320,6,0,0,0,0
2012-12-22 09:00:00,-7.2,-3.0,-11.1,2.63,74,0.93,1021.2,0.0,310,7,0,0,0,0
2012-12-22 12:00:00,-6.6,-3.0,-10.3,2.8,75,0.93,1021.6,0.0,310,7,0,0,0,0
2012-12-22 15:00:00,-6.7,-4.0,-9.5,2.97,80,0.73,1024.3,0.0,310,3,0,0,0,0
2012-12-22 18:00:00,-4.1,-3.0,-5.7,4.01,89,0.5,1016.1,0.0,310,6,0,0,0,0
2012-12-22 21:00:00,-5.1,-4.0,-7.2,3.57,85,0.61,1017.0,0.0,300,5,0,0,0,0
2012-12-23 00:00:00,-6.4,-4.0,-10.0,2.86,75,0.93,1025.7,0.0,340,1,0,0,0,0
2012-12-23 03:00:00,-5.8,-3.0,-8.8,3.14,79,0.83,1025.2,0.0,70,1,0,0,0,0
2012-12-23 06:00:00,-3.8,-4.0,-5.3,4.12,89,0.49,1025.5,0.0,130,3,0,0,0,0
2012-12-23 09:00:00,-1.8,-0.0,-2.6,5.03,94,0.32,1024.4,0.0,120,2,0,1,0,0
2012-12-23 12:00:00,-3.8,-2.0,-4.6,4.34,94,0.27,1026.2,0.0,340,5,0,0,0,0
2012-12-23 15:00:00,-4.3,-3.0,-5.2,4.15,93,0.29,1026.9,0.6,310,3,0,0,0,0
2012-12-23 18:00:00,-7.1,-6.0,-10.0,2.86,80,0.73,1025.0,0.0,310,2,0,0,0,0
2012-12-23 21:00:00,-6.5,-4.0,-10.1,2.83,75,0.93,1025.7,0.0,320,2,0,0,0,0
2012-12-24 00:00:00,-3.8,-3.0,-5.0,4.23,92,0.38,1025.3,0.0,310,2,0,1,0,0
2012-12-24 03:00:00,-4.0,-3.0,-4.9,4.26,94,0.28,1026.8,0.0,340,3,0,0,0,0
2012-12-24 06:00:00,-4.5,-3.0,-6.1,3.87,88,0.51,1027.7,0.0,300,3,0,0,0,0
2012-12-24 09:00:00,-4.8,-3.0,-6.1,3.87,90,0.41,1028.3,0.0,310,3,0,1,0,0
2012-12-24 12:00:00,-5.2,-3.0,-6.6,3.74,90,0.41,1028.9,0.0,290,2,0,0,0,0
2012-12-24 15:00:00,-6.5,-4.0,-7.7,3.43,91,0.33,1031.6,0.8,310,3,0,0,0,0
2012-12-24 18:00:00,-4.0,-3.0,-5.2,4.16,92,0.38,1026.7,0.0,310,2,0,0,0,0
2012-12-24 21:00:00,-3.9,-4.0,-5.1,4.19,91,0.39,1025.3,0.0,320,2,0,0,0,0
2012-12-25 00:00:00,-8.5,-8.0,-10.0,2.87,89,0.35,1035.4,0.0,290,3,0,0,0,0
2012-12-25 03:00:00,-8.8,-7.0,-10.3,2.79,89,0.36,1035.0,6.2,260,3,0,1,0,0
2012-12-25 06:00:00,-7.2,-6.0,-8.5,3.22,90,0.34,1035.5,0.0,270,1,0,0,0,0
2012-12-25 09:00:00,-4.9,-2.0,-5.9,3.94,93,0.31,1034.4,0.0,0,0,0,0,0,0
2012-12-25 12:00:00,-5.3,-3.0,-6.3,3.81,92,0.31,1035.2,0.0,290,3,0,0,0,0
2012-12-25 15:00:00,-7.0,-6.0,-8.7,3.18,88,0.44,1037.5,1.1,290,4,0,1,0,0
2012-12-25 18:00:00,-7.8,-5.0,-8.8,3.15,93,0.25,1033.5,0.0,280,3,0,1,0,0
2012-12-25 21:00:00,-8.1,-8.0,-9.5,2.97,89,0.35,1034.7,0.0,290,3,0,1,0,0
2012-12-26 00:00:00,-9.1,-12.0,-10.6,2.72,89,0.35,1038.5,0.0,320,1,0,0,0,0
2012-12-26 03:00:00,-11.3,-14.0,-12.7,2.31,90,0.27,1037.6,0.0,290,1,0,0,0,0
2012-12-26 06:00:00,-0.4,-3.0,-2.8,4.97,84,0.96,1037.2,0.0,130,4,0,0,0,0
2012-12-26 09:00:00,1.9,1.0,-3.5,4.72,67,2.28,1035.2,0.0,140,7,0,0,0,0
2012-12-26 12:00:00,2.2,0.0,-3.1,4.86,68,2.3,1032.8,0.0,130,9,0,0,0,1
2012-12-26 15:00:00,1.0,-2.0,-1.9,5.31,81,1.26,1032.0,0.0,140,8,0,0,0,1
2012-12-26 18:00:00,-7.2,-6.0,-9.3,3.02,85,0.54,1039.3,0.0,280,2,0,0,0,0
2012-12-26 21:00:00,-7.0,-5.0,-9.1,3.08,85,0.51,1039.1,0.0,290,1,0,0,0,0
2012-12-27 00:00:00,1.1,-2.0,-2.4,5.11,77,1.5,1028.8,0.0,140,7,0,0,0,0
2012-12-27 03:00:00,1.4,-2.0,-1.8,5.37,79,1.39,1027.8,0.0,140,7,0,0,0,0
2012-12-27 06:00:00,2.5,-0.0,-1.1,5.63,77,1.68,1027.6,0.0,130,6,0,0,0,0
2012-12-27 09:00:00,4.1,4.0,-0.5,5.9,72,2.29,1025.8,0.0,130,4,0,0,0,0
2012-12-27 12:00:00,3.3,0.0,-0.8,5.76,74,1.98,1023.7,0.0,120,4,0,0,0,0
2012-12-27 15:00:00,1.6,-0.0,0.0,6.09,89,0.76,1022.7,0.0,130,4,0,0,0,0
2012-12-27 18:00:00,0.3,-2.0,-2.7,5.01,80,1.23,1031.1,0.0,140,8,0,0,0,1
2012-12-27 21:00:00,0.4,-2.0,-2.9,4.93,78,1.36,1030.7,0.0,140,7,0,0,0,0
2012-12-28 00:00:00,-4.4,-6.0,-6.4,3.8,86,0.61,1020.8,0.0,280,1,0,0,0,0
2012-12-28 03:00:00,-5.3,-6.0,-7.4,3.5,85,0.62,1019.7,0.0,310,2,0,0,0,0
2012-12-28 06:00:00,-5.7,-6.0,-7.9,3.37,84,0.63,1020.8,0.0,320,2,0,0,0,0
2012-12-28 09:00:00,0.8,0.0,-3.8,4.61,71,1.86,1020.2,0.0,280,2,0,0,0,0
2012-12-28 12:00:00,2.8,2.0,-3.0,4.88,65,2.59,1018.9,0.0,320,3,0,0,0,0
2012-12-28 15:00:00,-1.1,-3.0,-4.3,4.44,79,1.2,1020.6,0.0,300,2,0,0,0,0
2012-12-28 18:00:00,-2.6,-3.0,-4.5,4.37,87,0.68,1022.7,0.0,310,3,0,0,0,0
2012-12-28 21:00:00,-4.3,-4.0,-5.9,3.94,89,0.5,1021.6,0.0,280,2,0,0,0,0
2012-12-29 00:00:00,0.9,-2.0,-2.7,5.02,77,1.5,1022.0,0.0,280,3,0,0,0,0
2012-12-29 03:00:00,2.1,-1.0,-1.6,5.44,77,1.66,1022.0,0.0,270,3,0,0,0,0
2012-12-29 06:00:00,1.4,1.0,0.6,6.37,94,0.39,1022.8,0.0,280,2,0,0,0,0
2012-12-29 09:00:00,5.5,5.0,2.3,7.21,80,1.82,1021.6,0.0,330,2,0,0,0,0
2012-12-29 12:00:00,2.7,3.0,1.7,6.89,93,0.52,1022.0,0.0,340,2,0,0,0,0
2012-12-29 15:00:00,1.2,1.0,0.4,6.28,94,0.38,1022.1,0.0,280,3,0,0,0,0
2012-12-29 18:00:00,-0.8,-3.0,-3.6,4.68,81,1.08,1020.8,0.0,270,3,0,0,0,0
2012-12-29 21:00:00,0.8,-1.0,-2.8,4.98,77,1.49,1021.6,0.0,270,3,0,0,0,0
2012-12-30 00:00:00,0.7,0.0,0.1,6.17,96,0.25,1022.1,0.0,290,4,0,0,0,0
